Store,Weekly_Sales,Date,Predicted_Sales
21,653525.84,2011-09-16,653525.84
21,681913.29,2011-09-23,681913.29
21,651970.48,2011-09-30,651970.48
21,663452.46,2011-10-07,663452.46
21,671379.44,2011-10-14,671379.44
21,729036.06,2011-10-21,729036.06
21,738812.0,2011-10-28,738812.0
21,767358.37,2011-11-04,767358.37
21,757369.87,2011-11-11,757369.87
21,737014.09,2011-11-18,737014.09
21,1219263.4,2011-11-25,1219263.4
21,793184.25,2011-12-02,793184.25
21,897747.13,2011-12-09,897747.13
21,1027584.51,2011-12-16,1027584.51
21,1384552.17,2011-12-23,1384552.17
21,804362.36,2011-12-30,804362.36
22,1033017.37,2010-02-05,1033017.37
22,1022571.25,2010-02-12,1022571.25
22,988467.61,2010-02-19,988467.61
22,899761.48,2010-02-26,899761.48
22,1009201.24,2010-03-05,1009201.24
22,967187.37,2010-03-12,967187.37
22,966145.09,2010-03-19,966145.09
22,1012075.12,2010-03-26,1012075.12
22,1177340.99,2010-04-02,1177340.99
22,1033171.07,2010-04-09,1033171.07
22,1000968.67,2010-04-16,1000968.67
22,969594.47,2010-04-23,969594.47
22,977683.06,2010-04-30,977683.06
22,1052973.28,2010-05-07,1052973.28
22,973585.33,2010-05-14,973585.33
22,979977.89,2010-05-21,979977.89
22,1103740.4,2010-05-28,1103740.4
22,1095539.13,2010-06-04,1095539.13
22,1061196.47,2010-06-11,1061196.47
22,1052895.25,2010-06-18,1052895.25
22,1095020.33,2010-06-25,1095020.33
22,1120259.71,2010-07-02,1120259.71
22,1092654.26,2010-07-09,1092654.26
22,988392.99,2010-07-16,988392.99
22,974123.2,2010-07-23,974123.2
22,970773.64,2010-07-30,970773.64
22,1010326.14,2010-08-06,1010326.14
22,993097.43,2010-08-13,993097.43
22,1017045.44,2010-08-20,1017045.44
22,1081420.96,2010-08-27,1081420.96
22,1074535.88,2010-09-03,1074535.88
22,924174.4,2010-09-10,924174.4
22,918285.97,2010-09-17,918285.97
22,902779.25,2010-09-24,902779.25
22,905987.17,2010-10-01,905987.17
22,1015051.62,2010-10-08,1015051.62
22,954401.46,2010-10-15,954401.46
22,960998.52,2010-10-22,960998.52
22,1025766.27,2010-10-29,1025766.27
22,1006888.16,2010-11-05,1006888.16
22,1043698.64,2010-11-12,1043698.64
22,985896.44,2010-11-19,985896.44
22,1564502.26,2010-11-26,1564502.26
22,1230514.58,2010-12-03,1230514.58
22,1367202.84,2010-12-10,1367202.84
22,1527682.99,2010-12-17,1527682.99
22,1962445.04,2010-12-24,1962445.04
22,774262.28,2010-12-31,774262.28
22,873954.7,2011-01-07,873954.7
22,807535.52,2011-01-14,807535.52
22,855001.02,2011-01-21,855001.02
22,799369.15,2011-01-28,799369.15
22,946060.98,2011-02-04,946060.98
22,1009206.33,2011-02-11,1009206.33
22,975964.86,2011-02-18,975964.86
22,911245.43,2011-02-25,911245.43
22,997353.15,2011-03-04,997353.15
22,944587.23,2011-03-11,944587.23
22,926427.12,2011-03-18,926427.12
22,933528.39,2011-03-25,933528.39
22,951588.37,2011-04-01,951588.37
22,969046.69,2011-04-08,969046.69
22,1008557.04,2011-04-15,1008557.04
22,1152781.9,2011-04-22,1152781.9
22,926133.8,2011-04-29,926133.8
22,1032076.06,2011-05-06,1032076.06
22,1001558.74,2011-05-13,1001558.74
22,970307.83,2011-05-20,970307.83
22,1021568.34,2011-05-27,1021568.34
22,1125169.92,2011-06-03,1125169.92
22,1060868.49,2011-06-10,1060868.49
22,1042454.61,2011-06-17,1042454.61
22,1012584.2,2011-06-24,1012584.2
22,1077491.68,2011-07-01,1077491.68
22,1017050.65,2011-07-08,1017050.65
22,961953.57,2011-07-15,961953.57
22,964683.8,2011-07-22,964683.8
22,944958.69,2011-07-29,944958.69
22,983232.96,2011-08-05,983232.96
22,991779.2,2011-08-12,991779.2
22,973004.91,2011-08-19,973004.91
22,1181815.31,2011-08-26,1181815.31
22,912762.76,2011-09-02,912762.76
22,1004434.54,2011-09-09,1004434.54
22,937420.65,2011-09-16,937420.65
22,899834.75,2011-09-23,899834.75
22,953314.16,2011-09-30,953314.16
22,993436.67,2011-10-07,993436.67
22,944337.32,2011-10-14,944337.32
22,981567.22,2011-10-21,981567.22
22,1099351.68,2011-10-28,1099351.68
22,1106575.59,2011-11-04,1106575.59
22,1051740.29,2011-11-11,1051740.29
22,1007579.44,2011-11-18,1007579.44
22,1535857.49,2011-11-25,1535857.49
22,1167621.14,2011-12-02,1167621.14
22,1308967.44,2011-12-09,1308967.44
22,1453153.33,2011-12-16,1453153.33
22,1863195.68,2011-12-23,1863195.68
22,982661.14,2011-12-30,982661.14
23,1364721.58,2010-02-05,1364721.58
23,1380892.08,2010-02-12,1380892.08
23,1319588.04,2010-02-19,1319588.04
23,1198709.65,2010-02-26,1198709.65
23,1311175.93,2010-03-05,1311175.93
23,1408082.96,2010-03-12,1408082.96
23,1229008.32,2010-03-19,1229008.32
23,1310701.8,2010-03-26,1310701.8
23,1556627.62,2010-04-02,1556627.62
23,1264434.7,2010-04-09,1264434.7
23,1288823.72,2010-04-16,1288823.72
23,1315023.08,2010-04-23,1315023.08
23,1259414.52,2010-04-30,1259414.52
23,1365552.28,2010-05-07,1365552.28
23,1303055.09,2010-05-14,1303055.09
23,1327424.28,2010-05-21,1327424.28
23,1571158.56,2010-05-28,1571158.56
23,1514435.51,2010-06-04,1514435.51
23,1439432.06,2010-06-11,1439432.06
23,1507708.93,2010-06-18,1507708.93
23,1415204.88,2010-06-25,1415204.88
23,1549113.18,2010-07-02,1549113.18
23,1417535.78,2010-07-09,1417535.78
23,1413124.11,2010-07-16,1413124.11
23,1333634.45,2010-07-23,1333634.45
23,1319773.55,2010-07-30,1319773.55
23,1417013.07,2010-08-06,1417013.07
23,1346345.97,2010-08-13,1346345.97
23,1439901.05,2010-08-20,1439901.05
23,1584623.36,2010-08-27,1584623.36
23,1405119.23,2010-09-03,1405119.23
23,1272842.85,2010-09-10,1272842.85
23,1159132.58,2010-09-17,1159132.58
23,1099055.65,2010-09-24,1099055.65
23,1129909.44,2010-10-01,1129909.44
23,1179851.68,2010-10-08,1179851.68
23,1119809.71,2010-10-15,1119809.71
23,1147503.92,2010-10-22,1147503.92
23,1112871.23,2010-10-29,1112871.23
23,1203119.96,2010-11-05,1203119.96
23,1387953.75,2010-11-12,1387953.75
23,1314994.32,2010-11-19,1314994.32
23,2072685.05,2010-11-26,2072685.05
23,1617025.41,2010-12-03,1617025.41
23,1872365.99,2010-12-10,1872365.99
23,2238573.48,2010-12-17,2238573.48
23,2734277.1,2010-12-24,2734277.1
23,1169773.85,2010-12-31,1169773.85
23,1122034.48,2011-01-07,1122034.48
23,1016756.1,2011-01-14,1016756.1
23,1110706.06,2011-01-21,1110706.06
23,1083657.61,2011-01-28,1083657.61
23,1159438.53,2011-02-04,1159438.53
23,1249786.4,2011-02-11,1249786.4
23,1369971.57,2011-02-18,1369971.57
23,1206917.2,2011-02-25,1206917.2
23,1301185.28,2011-03-04,1301185.28
23,1042043.55,2011-03-11,1042043.55
23,1203682.62,2011-03-18,1203682.62
23,1148624.83,2011-03-25,1148624.83
23,1182694.95,2011-04-01,1182694.95
23,1248901.98,2011-04-08,1248901.98
23,1263680.51,2011-04-15,1263680.51
23,1447301.24,2011-04-22,1447301.24
23,1173307.4,2011-04-29,1173307.4
23,1359921.13,2011-05-06,1359921.13
23,1254914.87,2011-05-13,1254914.87
23,1337617.55,2011-05-20,1337617.55
23,1361945.18,2011-05-27,1361945.18
23,1562161.97,2011-06-03,1562161.97
23,1447028.06,2011-06-10,1447028.06
23,1470520.83,2011-06-17,1470520.83
23,1434036.18,2011-06-24,1434036.18
23,1492507.44,2011-07-01,1492507.44
23,1379488.05,2011-07-08,1379488.05
23,1360520.56,2011-07-15,1360520.56
23,1362144.0,2011-07-22,1362144.0
23,1319767.55,2011-07-29,1319767.55
23,1416344.68,2011-08-05,1416344.68
23,1380952.05,2011-08-12,1380952.05
23,1453416.53,2011-08-19,1453416.53
23,1637266.29,2011-08-26,1637266.29
23,1464295.69,2011-09-02,1464295.69
23,1423289.9,2011-09-09,1423289.9
23,1253329.17,2011-09-16,1253329.17
23,1289082.81,2011-09-23,1289082.81
23,1275597.85,2011-09-30,1275597.85
23,1463501.99,2011-10-07,1463501.99
23,1257778.34,2011-10-14,1257778.34
23,1441032.59,2011-10-21,1441032.59
23,1407191.96,2011-10-28,1407191.96
23,1428436.33,2011-11-04,1428436.33
23,1436940.78,2011-11-11,1436940.78
23,1345631.96,2011-11-18,1345631.96
23,2057059.53,2011-11-25,2057059.53
23,1552886.59,2011-12-02,1552886.59
23,1841173.6,2011-12-09,1841173.6
23,2173621.2,2011-12-16,2173621.2
23,2587953.32,2011-12-23,2587953.32
23,1213486.95,2011-12-30,1213486.95
24,1388725.63,2010-02-05,1388725.63
24,1414107.1,2010-02-12,1414107.1
24,1385362.49,2010-02-19,1385362.49
24,1158722.74,2010-02-26,1158722.74
24,1412387.37,2010-03-05,1412387.37
24,1309340.16,2010-03-12,1309340.16
24,1222511.29,2010-03-19,1222511.29
24,1258311.56,2010-03-26,1258311.56
24,1478321.26,2010-04-02,1478321.26
24,1379579.63,2010-04-09,1379579.63
24,1268266.72,2010-04-16,1268266.72
24,1264117.01,2010-04-23,1264117.01
24,1259877.19,2010-04-30,1259877.19
24,1409705.03,2010-05-07,1409705.03
24,1346783.35,2010-05-14,1346783.35
24,1283482.85,2010-05-21,1283482.85
24,1473868.15,2010-05-28,1473868.15
24,1566668.91,2010-06-04,1566668.91
24,1375458.21,2010-06-11,1375458.21
24,1354168.18,2010-06-18,1354168.18
24,1399073.75,2010-06-25,1399073.75
24,1563387.94,2010-07-02,1563387.94
24,1665502.55,2010-07-09,1665502.55
24,1418697.05,2010-07-16,1418697.05
24,1333740.35,2010-07-23,1333740.35
24,1387517.63,2010-07-30,1387517.63
24,1442819.28,2010-08-06,1442819.28
24,1384243.75,2010-08-13,1384243.75
24,1375307.54,2010-08-20,1375307.54
24,1350059.35,2010-08-27,1350059.35
24,1366381.6,2010-09-03,1366381.6
24,1474498.59,2010-09-10,1474498.59
24,1273295.46,2010-09-17,1273295.46
24,1169413.27,2010-09-24,1169413.27
24,1215273.2,2010-10-01,1215273.2
24,1361944.94,2010-10-08,1361944.94
24,1300806.74,2010-10-15,1300806.74
24,1234875.33,2010-10-22,1234875.33
24,1244925.94,2010-10-29,1244925.94
24,1285358.01,2010-11-05,1285358.01
24,1312877.01,2010-11-12,1312877.01
24,1277150.6,2010-11-19,1277150.6
24,1779276.51,2010-11-26,1779276.51
24,1413302.7,2010-12-03,1413302.7
24,1593012.75,2010-12-10,1593012.75
24,1663525.77,2010-12-17,1663525.77
24,2386015.75,2010-12-24,2386015.75
24,1208600.05,2010-12-31,1208600.05
24,1178641.71,2011-01-07,1178641.71
24,1167740.2,2011-01-14,1167740.2
24,1107170.39,2011-01-21,1107170.39
24,1126921.34,2011-01-28,1126921.34
24,1225182.04,2011-02-04,1225182.04
24,1341240.62,2011-02-11,1341240.62
24,1360150.12,2011-02-18,1360150.12
24,1235121.33,2011-02-25,1235121.33
24,1346994.53,2011-03-04,1346994.53
24,1253218.7,2011-03-11,1253218.7
24,1168397.26,2011-03-18,1168397.26
24,1158693.12,2011-03-25,1158693.12
24,1163803.3,2011-04-01,1163803.3
24,1273670.32,2011-04-08,1273670.32
24,1245576.65,2011-04-15,1245576.65
24,1372484.9,2011-04-22,1372484.9
24,1197761.17,2011-04-29,1197761.17
24,1339630.35,2011-05-06,1339630.35
24,1311950.16,2011-05-13,1311950.16
24,1234281.7,2011-05-20,1234281.7
24,1311153.72,2011-05-27,1311153.72
24,1554837.62,2011-06-03,1554837.62
24,1373841.91,2011-06-10,1373841.91
24,1320359.23,2011-06-17,1320359.23
24,1304850.67,2011-06-24,1304850.67
24,1445596.61,2011-07-01,1445596.61
24,1567340.07,2011-07-08,1567340.07
24,1356938.95,2011-07-15,1356938.95
24,1357672.24,2011-07-22,1357672.24
24,1310973.06,2011-07-29,1310973.06
24,1417616.81,2011-08-05,1417616.81
24,1402818.01,2011-08-12,1402818.01
24,1352039.88,2011-08-19,1352039.88
24,1402372.09,2011-08-26,1402372.09
24,1196105.44,2011-09-02,1196105.44
24,1527455.19,2011-09-09,1527455.19
24,1227535.97,2011-09-16,1227535.97
24,1232376.49,2011-09-23,1232376.49
24,1246242.61,2011-09-30,1246242.61
24,1405914.39,2011-10-07,1405914.39
24,1333315.03,2011-10-14,1333315.03
24,1283563.43,2011-10-21,1283563.43
24,1307142.75,2011-10-28,1307142.75
24,1385860.38,2011-11-04,1385860.38
24,1425078.59,2011-11-11,1425078.59
24,1297535.69,2011-11-18,1297535.69
24,1761235.67,2011-11-25,1761235.67
24,1335647.1,2011-12-02,1335647.1
24,1529615.54,2011-12-09,1529615.54
24,1624994.43,2011-12-16,1624994.43
24,2168344.23,2011-12-23,2168344.23
24,1363973.16,2011-12-30,1363973.16
25,677231.63,2010-02-05,677231.63
25,583364.02,2010-02-12,583364.02
25,676260.67,2010-02-19,676260.67
25,628516.57,2010-02-26,628516.57
25,665750.06,2010-03-05,665750.06
25,660619.99,2010-03-12,660619.99
25,659795.84,2010-03-19,659795.84
25,696687.6,2010-03-26,696687.6
25,822486.37,2010-04-02,822486.37
25,712647.97,2010-04-09,712647.97
25,715311.6,2010-04-16,715311.6
25,694531.72,2010-04-23,694531.72
25,706924.02,2010-04-30,706924.02
25,724468.97,2010-05-07,724468.97
25,698073.95,2010-05-14,698073.95
25,704113.22,2010-05-21,704113.22
25,792442.54,2010-05-28,792442.54
25,764155.44,2010-06-04,764155.44
25,737163.2,2010-06-11,737163.2
25,780444.94,2010-06-18,780444.94
25,737569.14,2010-06-25,737569.14
25,759407.87,2010-07-02,759407.87
25,719591.13,2010-07-09,719591.13
25,726997.84,2010-07-16,726997.84
25,665290.93,2010-07-23,665290.93
25,682124.34,2010-07-30,682124.34
25,699464.43,2010-08-06,699464.43
25,686072.39,2010-08-13,686072.39
25,724499.81,2010-08-20,724499.81
25,711461.95,2010-08-27,711461.95
25,685700.08,2010-09-03,685700.08
25,655811.95,2010-09-10,655811.95
25,628989.88,2010-09-17,628989.88
25,607819.33,2010-09-24,607819.33
25,658640.14,2010-10-01,658640.14
25,674283.86,2010-10-08,674283.86
25,616094.72,2010-10-15,616094.72
25,661644.19,2010-10-22,661644.19
25,674458.03,2010-10-29,674458.03
25,696314.53,2010-11-05,696314.53
25,713250.08,2010-11-12,713250.08
25,718056.73,2010-11-19,718056.73
25,1115240.61,2010-11-26,1115240.61
25,885572.96,2010-12-03,885572.96
25,964729.18,2010-12-10,964729.18
25,1047707.59,2010-12-17,1047707.59
25,1295391.19,2010-12-24,1295391.19
25,623092.54,2010-12-31,623092.54
25,558794.63,2011-01-07,558794.63
25,572360.83,2011-01-14,572360.83
25,568093.57,2011-01-21,568093.57
25,600448.69,2011-01-28,600448.69
25,639830.45,2011-02-04,639830.45
25,615666.78,2011-02-11,615666.78
25,634637.03,2011-02-18,634637.03
25,570816.34,2011-02-25,570816.34
25,640912.18,2011-03-04,640912.18
25,599828.39,2011-03-11,599828.39
25,603393.64,2011-03-18,603393.64
25,616324.24,2011-03-25,616324.24
25,618377.79,2011-04-01,618377.79
25,648606.13,2011-04-08,648606.13
25,674562.45,2011-04-15,674562.45
25,756588.42,2011-04-22,756588.42
25,649245.0,2011-04-29,649245.0
25,659446.55,2011-05-06,659446.55
25,684783.15,2011-05-13,684783.15
25,677971.33,2011-05-20,677971.33
25,718373.94,2011-05-27,718373.94
25,737551.74,2011-06-03,737551.74
25,740259.63,2011-06-10,740259.63
25,717373.43,2011-06-17,717373.43
25,699270.1,2011-06-24,699270.1
25,706206.86,2011-07-01,706206.86
25,698529.64,2011-07-08,698529.64
25,680510.23,2011-07-15,680510.23
25,670854.96,2011-07-22,670854.96
25,668390.82,2011-07-29,668390.82
25,679706.01,2011-08-05,679706.01
25,667130.48,2011-08-12,667130.48
25,688958.75,2011-08-19,688958.75
25,726422.55,2011-08-26,726422.55
25,699779.0,2011-09-02,699779.0
25,673248.48,2011-09-09,673248.48
25,628720.46,2011-09-16,628720.46
25,620885.93,2011-09-23,620885.93
25,639160.24,2011-09-30,639160.24
25,671522.87,2011-10-07,671522.87
25,646915.47,2011-10-14,646915.47
25,690675.5,2011-10-21,690675.5
25,724443.97,2011-10-28,724443.97
25,718393.61,2011-11-04,718393.61
25,719235.07,2011-11-11,719235.07
25,728525.6,2011-11-18,728525.6
25,1116211.39,2011-11-25,1116211.39
25,878314.57,2011-12-02,878314.57
25,916446.02,2011-12-09,916446.02
25,997502.47,2011-12-16,997502.47
25,1290532.97,2011-12-23,1290532.97
25,683665.37,2011-12-30,683665.37
26,1034119.21,2010-02-05,1034119.21
26,1015684.09,2010-02-12,1015684.09
26,999348.55,2010-02-19,999348.55
26,855385.01,2010-02-26,855385.01
26,1005669.58,2010-03-05,1005669.58
26,963382.09,2010-03-12,963382.09
26,903366.55,2010-03-19,903366.55
26,893613.0,2010-03-26,893613.0
26,1029849.2,2010-04-02,1029849.2
26,1022293.81,2010-04-09,1022293.81
26,905548.38,2010-04-16,905548.38
26,881930.87,2010-04-23,881930.87
26,904503.85,2010-04-30,904503.85
26,1074479.73,2010-05-07,1074479.73
26,972663.59,2010-05-14,972663.59
26,986765.01,2010-05-21,986765.01
26,1069851.59,2010-05-28,1069851.59
26,1003202.66,2010-06-04,1003202.66
26,1073862.59,2010-06-11,1073862.59
26,1001286.67,2010-06-18,1001286.67
26,976242.09,2010-06-25,976242.09
26,1078455.48,2010-07-02,1078455.48
26,1122356.53,2010-07-09,1122356.53
26,1028151.72,2010-07-16,1028151.72
26,971615.62,2010-07-23,971615.62
26,1005324.28,2010-07-30,1005324.28
26,1125329.77,2010-08-06,1125329.77
26,1011938.29,2010-08-13,1011938.29
26,1007385.36,2010-08-20,1007385.36
26,977322.52,2010-08-27,977322.52
26,1037549.71,2010-09-03,1037549.71
26,1042226.3,2010-09-10,1042226.3
26,923473.7,2010-09-17,923473.7
26,868636.3,2010-09-24,868636.3
26,923221.52,2010-10-01,923221.52
26,1001069.52,2010-10-08,1001069.52
26,937956.89,2010-10-15,937956.89
26,916522.66,2010-10-22,916522.66
26,895069.88,2010-10-29,895069.88
26,970224.51,2010-11-05,970224.51
26,971193.01,2010-11-12,971193.01
26,901972.7,2010-11-19,901972.7
26,1286833.62,2010-11-26,1286833.62
26,1016143.64,2010-12-03,1016143.64
26,1149612.04,2010-12-10,1149612.04
26,1196813.33,2010-12-17,1196813.33
26,1573982.47,2010-12-24,1573982.47
26,877268.29,2010-12-31,877268.29
26,938149.21,2011-01-07,938149.21
26,812323.29,2011-01-14,812323.29
26,809833.21,2011-01-21,809833.21
26,817485.14,2011-01-28,817485.14
26,911807.02,2011-02-04,911807.02
26,1010711.08,2011-02-11,1010711.08
26,981978.02,2011-02-18,981978.02
26,910298.44,2011-02-25,910298.44
26,945643.17,2011-03-04,945643.17
26,946614.55,2011-03-11,946614.55
26,887426.12,2011-03-18,887426.12
26,866566.54,2011-03-25,866566.54
26,849231.61,2011-04-01,849231.61
26,985229.81,2011-04-08,985229.81
26,863266.12,2011-04-15,863266.12
26,921700.61,2011-04-22,921700.61
26,873450.29,2011-04-29,873450.29
26,1024778.23,2011-05-06,1024778.23
26,941008.85,2011-05-13,941008.85
26,938334.62,2011-05-20,938334.62
26,996723.58,2011-05-27,996723.58
26,1054454.4,2011-06-03,1054454.4
26,1094058.68,2011-06-10,1094058.68
26,981646.46,2011-06-17,981646.46
26,997474.93,2011-06-24,997474.93
26,1070119.09,2011-07-01,1070119.09
26,1133807.03,2011-07-08,1133807.03
26,1021534.7,2011-07-15,1021534.7
26,1017867.8,2011-07-22,1017867.8
26,1005360.5,2011-07-29,1005360.5
26,1107552.43,2011-08-05,1107552.43
26,1087644.5,2011-08-12,1087644.5
26,1021766.75,2011-08-19,1021766.75
26,1064617.62,2011-08-26,1064617.62
26,1040143.14,2011-09-02,1040143.14
26,1069710.97,2011-09-09,1069710.97
26,951569.84,2011-09-16,951569.84
26,923644.6,2011-09-23,923644.6
26,959339.51,2011-09-30,959339.51
26,1130022.99,2011-10-07,1130022.99
26,987886.08,2011-10-14,987886.08
26,974907.28,2011-10-21,974907.28
26,972256.98,2011-10-28,972256.98
26,988950.75,2011-11-04,988950.75
26,1077640.13,2011-11-11,1077640.13
26,946091.79,2011-11-18,946091.79
26,1282320.05,2011-11-25,1282320.05
26,1012498.49,2011-12-02,1012498.49
26,1148987.46,2011-12-09,1148987.46
26,1204807.83,2011-12-16,1204807.83
26,1515175.01,2011-12-23,1515175.01
26,972834.42,2011-12-30,972834.42
27,1874289.79,2010-02-05,1874289.79
27,1745362.72,2010-02-12,1745362.72
27,1945070.33,2010-02-19,1945070.33
27,1390934.27,2010-02-26,1390934.27
27,1313729.72,2010-03-05,1313729.72
27,1925113.12,2010-03-12,1925113.12
27,1700627.97,2010-03-19,1700627.97
27,1836714.84,2010-03-26,1836714.84
27,2053952.97,2010-04-02,2053952.97
27,1955814.13,2010-04-09,1955814.13
27,1857500.96,2010-04-16,1857500.96
27,1850205.47,2010-04-23,1850205.47
27,1805885.04,2010-04-30,1805885.04
27,1939458.84,2010-05-07,1939458.84
27,1842465.78,2010-05-14,1842465.78
27,1836595.58,2010-05-21,1836595.58
27,1962468.67,2010-05-28,1962468.67
27,2073102.59,2010-06-04,2073102.59
27,1873812.93,2010-06-11,1873812.93
27,1887182.27,2010-06-18,1887182.27
27,1962625.01,2010-06-25,1962625.01
27,2024554.1,2010-07-02,2024554.1
27,2119163.01,2010-07-09,2119163.01
27,1880691.64,2010-07-16,1880691.64
27,1808250.71,2010-07-23,1808250.71
27,1816489.53,2010-07-30,1816489.53
27,1908036.68,2010-08-06,1908036.68
27,1864436.12,2010-08-13,1864436.12
27,1936878.46,2010-08-20,1936878.46
27,1870684.21,2010-08-27,1870684.21
27,1908110.9,2010-09-03,1908110.9
27,1913494.81,2010-09-10,1913494.81
27,1629978.46,2010-09-17,1629978.46
27,1597002.71,2010-09-24,1597002.71
27,1543532.83,2010-10-01,1543532.83
27,1707662.87,2010-10-08,1707662.87
27,1728388.2,2010-10-15,1728388.2
27,1693935.29,2010-10-22,1693935.29
27,1688955.49,2010-10-29,1688955.49
27,1686010.02,2010-11-05,1686010.02
27,1828010.25,2010-11-12,1828010.25
27,1704785.74,2010-11-19,1704785.74
27,2627910.75,2010-11-26,2627910.75
27,1884343.67,2010-12-03,1884343.67
27,2139733.68,2010-12-10,2139733.68
27,2350098.36,2010-12-17,2350098.36
27,3078162.08,2010-12-24,3078162.08
27,1440963.0,2010-12-31,1440963.0
27,1568159.48,2011-01-07,1568159.48
27,1532308.62,2011-01-14,1532308.62
27,1517029.9,2011-01-21,1517029.9
27,1421111.55,2011-01-28,1421111.55
27,1628100.79,2011-02-04,1628100.79
27,1636224.77,2011-02-11,1636224.77
27,1709365.19,2011-02-18,1709365.19
27,1688935.71,2011-02-25,1688935.71
27,1656130.67,2011-03-04,1656130.67
27,1613259.77,2011-03-11,1613259.77
27,1624539.21,2011-03-18,1624539.21
27,1554651.08,2011-03-25,1554651.08
27,1628868.28,2011-04-01,1628868.28
27,1689844.18,2011-04-08,1689844.18
27,1727175.61,2011-04-15,1727175.61
27,1921655.48,2011-04-22,1921655.48
27,1642074.64,2011-04-29,1642074.64
27,1757041.96,2011-05-06,1757041.96
27,1763545.32,2011-05-13,1763545.32
27,1725268.56,2011-05-20,1725268.56
27,1820723.17,2011-05-27,1820723.17
27,2053708.01,2011-06-03,2053708.01
27,1817914.71,2011-06-10,1817914.71
27,1814740.09,2011-06-17,1814740.09
27,1811455.15,2011-06-24,1811455.15
27,1949983.93,2011-07-01,1949983.93
27,2000055.27,2011-07-08,2000055.27
27,1762155.79,2011-07-15,1762155.79
27,1754879.45,2011-07-22,1754879.45
27,1744879.06,2011-07-29,1744879.06
27,1747289.53,2011-08-05,1747289.53
27,1758437.96,2011-08-12,1758437.96
27,1781905.24,2011-08-19,1781905.24
27,2034400.78,2011-08-26,2034400.78
27,1511717.53,2011-09-02,1511717.53
27,1911470.84,2011-09-09,1911470.84
27,1613773.9,2011-09-16,1613773.9
27,1606208.68,2011-09-23,1606208.68
27,1599626.26,2011-09-30,1599626.26
27,1672339.27,2011-10-07,1672339.27
27,1682652.51,2011-10-14,1682652.51
27,1689591.44,2011-10-21,1689591.44
27,1710372.4,2011-10-28,1710372.4
27,1621109.3,2011-11-04,1621109.3
27,1800728.07,2011-11-11,1800728.07
27,1723739.44,2011-11-18,1723739.44
27,2504400.71,2011-11-25,2504400.71
27,1806924.74,2011-12-02,1806924.74
27,2014665.98,2011-12-09,2014665.98
27,2205919.86,2011-12-16,2205919.86
27,2739019.75,2011-12-23,2739019.75
27,1650604.6,2011-12-30,1650604.6
28,1672352.29,2010-02-05,1672352.29
28,1558968.49,2010-02-12,1558968.49
28,1491300.42,2010-02-19,1491300.42
28,1542173.33,2010-02-26,1542173.33
28,1608435.45,2010-03-05,1608435.45
28,1326877.11,2010-03-12,1326877.11
28,1279819.43,2010-03-19,1279819.43
28,1245268.77,2010-03-26,1245268.77
28,1441559.4,2010-04-02,1441559.4
28,1382359.21,2010-04-09,1382359.21
28,1268240.66,2010-04-16,1268240.66
28,1244177.21,2010-04-23,1244177.21
28,1186971.02,2010-04-30,1186971.02
28,1532893.22,2010-05-07,1532893.22
28,1245898.73,2010-05-14,1245898.73
28,1217923.71,2010-05-21,1217923.71
28,1176588.25,2010-05-28,1176588.25
28,1543678.02,2010-06-04,1543678.02
28,1348995.17,2010-06-11,1348995.17
28,1267619.06,2010-06-18,1267619.06
28,1231025.07,2010-06-25,1231025.07
28,1399960.15,2010-07-02,1399960.15
28,1340293.87,2010-07-09,1340293.87
28,1225336.41,2010-07-16,1225336.41
28,1205884.98,2010-07-23,1205884.98
28,1150204.71,2010-07-30,1150204.71
28,1523101.38,2010-08-06,1523101.38
28,1218688.09,2010-08-13,1218688.09
28,1195897.6,2010-08-20,1195897.6
28,1191585.92,2010-08-27,1191585.92
28,1523410.71,2010-09-03,1523410.71
28,1246062.17,2010-09-10,1246062.17
28,1159812.35,2010-09-17,1159812.35
28,1111797.21,2010-09-24,1111797.21
28,1203080.41,2010-10-01,1203080.41
28,1334571.87,2010-10-08,1334571.87
28,1158062.99,2010-10-15,1158062.99
28,1120619.32,2010-10-22,1120619.32
28,1231688.48,2010-10-29,1231688.48
28,1501663.26,2010-11-05,1501663.26
28,1266460.45,2010-11-12,1266460.45
28,1179315.72,2010-11-19,1179315.72
28,1937033.5,2010-11-26,1937033.5
28,1447916.29,2010-12-03,1447916.29
28,1466164.49,2010-12-10,1466164.49
28,1510443.62,2010-12-17,1510443.62
28,2026026.39,2010-12-24,2026026.39
28,1090558.57,2010-12-31,1090558.57
28,1402902.47,2011-01-07,1402902.47
28,1098286.61,2011-01-14,1098286.61
28,1079669.11,2011-01-21,1079669.11
28,1127859.69,2011-01-28,1127859.69
28,1564897.32,2011-02-04,1564897.32
28,1397301.38,2011-02-11,1397301.38
28,1514828.82,2011-02-18,1514828.82
28,1311796.91,2011-02-25,1311796.91
28,1723736.91,2011-03-04,1723736.91
28,1380836.35,2011-03-11,1380836.35
28,1286413.71,2011-03-18,1286413.71
28,1201059.72,2011-03-25,1201059.72
28,1336838.41,2011-04-01,1336838.41
28,1414713.5,2011-04-08,1414713.5
28,1240126.07,2011-04-15,1240126.07
28,1297452.0,2011-04-22,1297452.0
28,1222367.9,2011-04-29,1222367.9
28,1515890.38,2011-05-06,1515890.38
28,1253316.3,2011-05-13,1253316.3
28,1151282.31,2011-05-20,1151282.31
28,1160043.98,2011-05-27,1160043.98
